_id,airline,flightNumber,flightDate,message,version
4f6ea0a3-d726-47c7-b87c-838adb1db2a3,AY,3516,2023-12-27,Don't forget to fuel.,1
d563046d-eb8a-4094-851b-524266230aca,AY,5815,2023-05-07,Don't forget to fuel.,1
67fa6487-cd91-4d81-99b0-bd0b377f6e34,AY,0750,2024-04-22,Don't forget to fuel.,1
38c12ff8-09ed-4cee-9482-cd3b49de0223,AY,7380,2024-02-10,Don't forget to fuel.,1
6c2c4919-6fbe-45a9-9fc2-9d2a351f4b2e,AY,6599,2024-02-23,Don't forget to fuel.,1
d41d35c9-61e5-4fd5-b9f6-bd48d378a511,AY,6665,2023-02-03,Don't forget to fuel.,1
67ae8cca-09a0-45f8-8b04-d615ef77dfc0,AY,5103,2024-02-06,Don't forget to fuel.,1
975e9631-d9a2-4789-9ba0-cede42eeac96,AY,6094,2023-06-22,Don't forget to fuel.,1
9e7de91e-592d-4cdc-9895-cec91e07c3f0,AY,4970,2024-01-21,Don't forget to fuel.,1
8c16e939-2a99-4490-8a77-72c126003dcf,AY,7839,2024-06-20,Don't forget to fuel.,1
4b1870c5-aab7-456c-9365-19d342224419,AY,6136,2024-02-03,Don't forget to fuel.,1
21905622-e5f2-4d33-937d-6fc4c0272fe7,AY,0087,2023-06-23,Don't forget to fuel.,1
b87b5b0b-8ac9-4135-912f-b0d4da5b412f,AY,7487,2024-09-20,Don't forget to fuel.,1
b919be2c-e73f-4a87-9eed-ecacfd3520f9,AY,4358,2023-07-09,Don't forget to fuel.,1
ad4cce27-bb52-4a33-b901-1f00cdf8e360,AY,5383,2024-11-08,Don't forget to fuel.,1
d5e324fa-200b-4b87-8a9c-df0d1d6a9a15,AY,0052,2024-08-11,Don't forget to fuel.,1
498e3bad-55ef-4a2a-8c24-4f19bdda1e08,AY,7821,2023-01-09,Don't forget to fuel.,1
6cac0c67-6718-44dd-aaf8-3f511f8f9fec,AY,1523,2023-02-03,Don't forget to fuel.,1
cede1324-c428-49af-9389-a4735e59608e,AY,7873,2023-12-30,Don't forget to fuel.,1
7db81798-64b2-4c1d-b98f-3a4d1a2342be,AY,2533,2024-05-28,Don't forget to fuel.,1
3a1923ba-3e74-4696-90ed-48c0bb279ec9,AY,5620,2024-07-12,Don't forget to fuel.,1
b28e9a6e-2cb2-4cea-be09-b2262ce78921,AY,7227,2023-10-09,Don't forget to fuel.,1
2d320b95-8d77-41b0-b489-0cbc867cf637,AY,6599,2023-02-18,Don't forget to fuel.,1
76d02c72-0303-440e-85cb-55c33ef789f7,AY,6850,2024-07-15,Don't forget to fuel.,1
43e735e2-7602-4ff8-bc64-de772458e0e8,AY,6463,2023-11-18,Don't forget to fuel.,1
fde67766-4dd1-4598-b94e-e8a91eee9a2f,AY,0562,2024-12-15,Don't forget to fuel.,1
017674fd-14de-49da-b3bc-3d40567f790a,AY,9894,2024-01-25,Don't forget to fuel.,1
36d88f3c-73ca-458b-9a67-bd51b5b30aa1,AY,9199,2024-08-23,Don't forget to fuel.,1
bb883aa5-47ae-4bb0-a759-c4e1a6a67c70,AY,1294,2024-07-16,Don't forget to fuel.,1
42d85666-d6ca-4040-b38b-d3c4b8a554b4,AY,0526,2024-04-20,Don't forget to fuel.,1
823f865c-0ab7-401e-bb3c-c29eaaa1e7ea,AY,1755,2024-07-30,Don't forget to fuel.,1
e522ba29-a6d9-42a5-a720-18529595086d,AY,3802,2024-02-29,Don't forget to fuel.,1
658376d6-bcbc-4bd5-8596-2009dcfbdd22,AY,3224,2023-04-28,Don't forget to fuel.,1
c11ea393-a16e-4bb0-b5e2-f3fdbb5d58a8,AY,7644,2024-02-23,Don't forget to fuel.,1
5cfde03c-d1f2-4f29-8372-b1eac966550b,AY,1314,2023-03-28,Don't forget to fuel.,1
0312b810-7403-428c-826b-7ea71654e725,AY,6544,2024-12-09,Don't forget to fuel.,1
b537e122-c25d-4837-b0f3-670f55a11bf4,AY,7446,2024-02-21,Don't forget to fuel.,1
aef54d2c-7453-458c-8d67-e5f030b9def8,AY,2801,2023-01-10,Don't forget to fuel.,1
b94eca52-8a0c-4add-808c-af4fb255eece,AY,7478,2023-04-29,Don't forget to fuel.,1
6d77f98f-33c2-4e6e-9bfc-229d5554ee63,AY,3300,2024-01-30,Don't forget to fuel.,1
3f3d00c7-7563-45fd-a4f7-7c244cc5fdf3,AY,6875,2023-07-25,Don't forget to fuel.,1
b82493f2-807f-4762-bf58-b54ea044ccfa,AY,8566,2024-07-15,Don't forget to fuel.,1
7580d15b-94bf-4262-bdad-a2c9a48cea8f,AY,9611,2023-09-27,Don't forget to fuel.,1
1e50c8c0-22b9-4c30-9f3f-0447bbe72fd6,AY,5557,2024-10-01,Don't forget to fuel.,1
48666b52-48cd-466a-b644-2d1cd9c1e758,AY,3527,2024-08-11,Don't forget to fuel.,1
fb5481e6-a895-4108-8f44-41d60ab83657,AY,5620,2024-04-15,Don't forget to fuel.,1
ac03df6b-4d4a-43c7-8a3e-f83921c23dde,AY,4104,2024-04-26,Don't forget to fuel.,1
3c7ec009-75df-4556-b198-c3a67fc71687,AY,0728,2023-09-12,Don't forget to fuel.,1
4988ff1d-678d-4cec-9eb7-eaa1406cd385,AY,5277,2024-07-22,Don't forget to fuel.,1
88a6af60-d268-4ee9-a156-0e8c83c4d581,AY,8272,2024-03-24,Don't forget to fuel.,1
75283aeb-d7ce-4431-b555-fdd2cff00b89,AY,1334,2024-08-09,Don't forget to fuel.,1
958d28c4-abce-4fd9-8096-e5938f3caa43,AY,6867,2024-11-09,Don't forget to fuel.,1
fae1f70b-a1f9-43f2-a94b-8b24f0685675,AY,1995,2023-01-22,Don't forget to fuel.,1
6d67a225-9b89-4036-9220-6a5f29ffa745,AY,1098,2024-02-02,Don't forget to fuel.,1
b0ddb656-ef61-46a9-9ad0-8397d38be60f,AY,7304,2024-07-08,Don't forget to fuel.,1
0fa1e1d8-588b-43fe-9486-33bd70ae1773,AY,3338,2023-03-30,Don't forget to fuel.,1
773edf26-cd2f-4ca8-ab8f-9eb1dfd1be9c,AY,6707,2024-05-16,Don't forget to fuel.,1
a8524169-a27e-4541-aa16-fbd2e5b8edf2,AY,7533,2023-06-20,Don't forget to fuel.,1
645a341f-6e75-4a8b-9a14-87da7a2768d0,AY,6032,2023-01-18,Don't forget to fuel.,1
83b6121d-6978-4c8c-ba3c-31e32736b026,AY,5476,2023-01-13,Don't forget to fuel.,1
701886a6-da6f-42b2-90cd-62d3538c742f,AY,0734,2024-03-18,Don't forget to fuel.,1
a1b0241c-b930-4dd1-a5f0-d09745d7cc96,AY,1688,2023-09-30,Don't forget to fuel.,1
8a9595c7-186d-41ea-8412-ed2b2c8969be,AY,5079,2023-10-27,Don't forget to fuel.,1
c5fea50f-1838-4e3f-bc8b-807cb92102b9,AY,3729,2024-11-21,Don't forget to fuel.,1
d9b57e01-da94-4992-9c06-9d80f8fe48eb,AY,3622,2023-07-05,Don't forget to fuel.,1
b7c722d6-802b-4d38-b249-8bdfa9b34078,AY,7155,2024-10-11,Don't forget to fuel.,1
3ac726d3-5f3b-4c04-8cc7-6202517afc54,AY,6326,2023-06-28,Don't forget to fuel.,1
7cc50bd8-8ff8-486e-92fa-b09ade8ed38d,AY,3545,2023-08-25,Don't forget to fuel.,1
55c399a2-2753-4244-8022-3e7591ce10cf,AY,6174,2024-01-16,Don't forget to fuel.,1
95c9eadb-b734-43e0-8ab0-b22b349261d2,AY,1508,2024-10-25,Don't forget to fuel.,1
29692bd7-f036-4273-b65b-c161153f475b,AY,8914,2023-10-20,Don't forget to fuel.,1
b4bdefd2-88cc-4845-8561-0fef27baacdc,AY,9768,2023-12-29,Don't forget to fuel.,1
0f5a2270-4778-4530-9bcb-4cfb4b2f4ac5,AY,7140,2023-03-23,Don't forget to fuel.,1
37a8140b-4c65-40c2-af9d-56a5f7938f86,AY,1048,2024-06-05,Don't forget to fuel.,1
21cea005-22ac-438d-9212-65e5c752e8c1,AY,9692,2024-10-03,Don't forget to fuel.,1
3feb8c9b-1245-4e95-bccb-c7009ea6c8ba,AY,9416,2024-08-30,Don't forget to fuel.,1
86da8e62-8af9-4a02-bb7c-0965de271c54,AY,0637,2023-08-20,Don't forget to fuel.,1
2f6f8797-e4a8-4d41-95d9-bceaa2a27446,AY,7544,2024-01-11,Don't forget to fuel.,1
eeeea96d-b3d6-4796-a56a-0db9a2104052,AY,6259,2024-06-13,Don't forget to fuel.,1
0137c57d-45f3-4d0a-9c97-c32eb3287821,AY,5860,2024-11-21,Don't forget to fuel.,1
057d20e8-d570-4f5b-97e2-29830bf5f48e,AY,9987,2024-11-29,Don't forget to fuel.,1
fa6dd60c-f50b-465e-9e3e-a8d0ddaf3333,AY,3954,2024-11-14,Don't forget to fuel.,1
f2766c1a-f008-48b7-8e22-1928a8d39ee3,AY,6048,2024-11-28,Don't forget to fuel.,1
a24dde62-ae51-4bf5-8ea3-fc66f66f2ace,AY,5262,2023-07-27,Don't forget to fuel.,1
cda74c20-3fd5-4bf0-9b0a-02375d238bd5,AY,2083,2024-05-11,Don't forget to fuel.,1
64987512-d1cd-493d-a9e8-e6fe230982e2,AY,9854,2023-01-17,Don't forget to fuel.,1
f980f0ed-f7a9-46fa-9dee-331572dc43ab,AY,3755,2023-03-11,Don't forget to fuel.,1
37a9ffd6-0e4c-429b-879f-8ccf2ae3013d,AY,7136,2023-01-02,Don't forget to fuel.,1
fad71b61-8041-452a-8632-5df7b8a217e3,AY,6626,2023-03-29,Don't forget to fuel.,1
b8b23072-50d7-48f2-862a-7b9137589097,AY,6600,2023-09-10,Don't forget to fuel.,1
fe51f901-612a-4d35-b048-1235d86b96c5,AY,8584,2023-06-14,Don't forget to fuel.,1
648e1fe0-9158-4c0c-bf16-c12b3431892c,AY,1166,2023-08-08,Don't forget to fuel.,1
b95fad79-ddf1-4285-b675-f197070ef59b,AY,9391,2023-02-06,Don't forget to fuel.,1
01d76324-63c4-4bd2-be3d-8eb314812e1f,AY,2491,2024-09-12,Don't forget to fuel.,1
3e24a177-3b3b-4e97-83e9-a4c4389be407,AY,9374,2023-08-16,Don't forget to fuel.,1
961a31c6-24f2-4690-af64-c8817c95ac41,AY,4798,2023-04-10,Don't forget to fuel.,1
c39546c6-ff5d-4366-bca6-76f5dbb2262a,AY,1207,2023-10-06,Don't forget to fuel.,1
b910f4ad-965a-4c6b-bf04-7eba2f3ed25b,AY,5957,2023-04-15,Don't forget to fuel.,1
98a06688-c373-4fcf-9676-3a98a26c2cae,AY,1830,2024-08-29,Don't forget to fuel.,1
459d47c5-cc74-4677-ae09-bec51bf7c5e5,AY,7560,2023-09-08,Don't forget to fuel.,1
5daeb920-5888-4e72-80ca-9daaacd510c0,AY,2012,2023-05-19,Don't forget to fuel.,1
06d3cdd7-a29a-4ee8-8d53-5758ceee40d0,AY,3461,2023-08-01,Don't forget to fuel.,1
672634b0-d7b6-4bcf-bd1c-3c40882aa24c,AY,6524,2023-06-01,Don't forget to fuel.,1
e4b95972-462d-42cb-946c-c76d8e1f6949,AY,2517,2023-07-03,Don't forget to fuel.,1
bca97c82-022e-4e7c-8416-09e9dc08730e,AY,6494,2024-11-15,Don't forget to fuel.,1
69e7e364-bd1d-41bc-853c-749fce24c853,AY,7095,2024-05-11,Don't forget to fuel.,1
3f508f78-8603-45c8-bcaf-4ba38530de1e,AY,4907,2023-07-18,Don't forget to fuel.,1
cedd48bb-8722-418c-984f-2da452f00793,AY,4867,2024-11-11,Don't forget to fuel.,1
a934f78f-876a-48a9-b72a-9c27127a3f23,AY,9176,2024-12-25,Don't forget to fuel.,1
37819b63-c3ac-4138-a8a5-7e348dd358a0,AY,3961,2024-01-16,Don't forget to fuel.,1
164b3245-489d-4c83-9aa2-d5edb2d41955,AY,9838,2023-11-06,Don't forget to fuel.,1
817149fe-cb5c-49f1-84f0-0573ff5aff02,AY,1068,2024-12-06,Don't forget to fuel.,1
26c24670-2bee-41a1-9293-6566401abdca,AY,3834,2023-02-21,Don't forget to fuel.,1
6fcaf3ac-434a-45f2-995a-9e768d88a0ee,AY,8436,2023-11-19,Don't forget to fuel.,1
03a1796b-8168-48a6-9bdf-4fe2c0ffaa34,AY,7590,2024-03-07,Don't forget to fuel.,1
ffd1af7e-51ac-4635-86d8-c7ef3be4d0f8,AY,9985,2023-12-17,Don't forget to fuel.,1
37c18225-53c3-4bc3-8bf4-956f55ee3037,AY,9177,2024-04-15,Don't forget to fuel.,1
fe4b0fed-cc66-41ef-903e-9b00bc2dc786,AY,5701,2023-11-06,Don't forget to fuel.,1
bc3ecad5-1a53-458b-8f86-2dfe0044ec45,AY,6913,2023-01-05,Don't forget to fuel.,1
67080e8c-2e1d-4968-b1d2-d4f3812d7d2c,AY,0008,2024-01-25,Don't forget to fuel.,1
5fd80264-949e-40ff-b842-b499d9ede2ff,AY,3907,2024-11-07,Don't forget to fuel.,1
6b1d3c9c-b76a-49a7-8a60-7bd36edbe574,AY,5468,2023-08-28,Don't forget to fuel.,1
64b949c4-0eea-4a1e-9d37-a9bfce1af8be,AY,9387,2023-03-23,Don't forget to fuel.,1
c39bff21-0c0f-411d-a285-b058ab84809d,AY,5085,2023-05-21,Don't forget to fuel.,1
adf805dd-9af6-4cb8-9c41-d14ca427c7f6,AY,0123,2023-05-02,Don't forget to fuel.,1
6edcb7e4-ebe6-46d7-aec3-30c1eaec6712,AY,0726,2023-09-14,Don't forget to fuel.,1
48bf15c4-4ea6-4d22-9e31-b77f7004d1b6,AY,2795,2023-08-21,Don't forget to fuel.,1
b64bd3f4-8b96-4aa5-bd08-cf7901168522,AY,3258,2023-04-10,Don't forget to fuel.,1
2049dc1b-61bd-4fce-90a6-dcc627bb6f72,AY,6944,2023-11-13,Don't forget to fuel.,1
592e571a-fddc-4dfc-a2db-f50b9d213a1e,AY,7970,2024-10-30,Don't forget to fuel.,1
c25fc0c7-01df-45f2-8a92-0bdc5a5108c3,AY,8573,2023-08-02,Don't forget to fuel.,1
26f9b779-29ce-438d-9ae4-f53f12caa0e7,AY,9902,2024-12-10,Don't forget to fuel.,1
14e13bc6-7bdb-42ff-a179-ef482272e6c3,AY,4942,2023-08-13,Don't forget to fuel.,1
59d97b8d-a8aa-4e06-8b81-8751c4cab135,AY,5770,2024-01-17,Don't forget to fuel.,1
47a63827-583e-426e-9a0a-f30ea9488804,AY,5617,2024-01-04,Don't forget to fuel.,1
cfd36762-c8c0-43f7-bae2-2c436907f35e,AY,3523,2023-08-10,Don't forget to fuel.,1
919c2cf9-c80d-46d3-840f-e8c367fdf6aa,AY,0625,2024-12-13,Don't forget to fuel.,1
18fef56e-e280-4c06-b561-be3aaac76292,AY,6725,2024-12-18,Don't forget to fuel.,1
3c2e0635-94ed-46fa-851e-1fc70bbbbabe,AY,2062,2023-05-05,Don't forget to fuel.,1
979e4587-f15e-45dd-ae98-c0680d90ffc0,AY,0002,2023-12-07,Don't forget to fuel.,1
3bcb4669-7682-461d-887c-74c2e8aa1d0f,AY,1336,2023-12-14,Don't forget to fuel.,1
64b66ef0-5524-4e15-a568-1180b1dcad3b,AY,1339,2024-06-14,Don't forget to fuel.,1
a6cbcc2d-9eda-42c6-951b-95d4e0a72657,AY,4231,2023-02-26,Don't forget to fuel.,1
70fa44e6-37ac-4ede-a89b-ecca647b6535,AY,8024,2024-02-20,Don't forget to fuel.,1
cfe78545-9a42-4c2f-a7a1-f58dfb97b6f2,AY,4054,2023-08-16,Don't forget to fuel.,1
40d73fd8-5a49-442c-a433-87ea596a6fd3,AY,5380,2024-04-13,Don't forget to fuel.,1
5d31fc7c-e0ee-4618-887f-28dcaa6a068d,AY,7819,2023-01-30,Don't forget to fuel.,1
da70f7ce-68d8-45a6-ac7a-c431e10e5086,AY,1661,2023-04-10,Don't forget to fuel.,1
17c6c763-8706-465e-a4c7-7d46964cbdac,AY,2847,2023-09-29,Don't forget to fuel.,1
b5e30c93-cfeb-41f4-b726-59c6d8373a2c,AY,8249,2024-05-05,Don't forget to fuel.,1
11fb9ace-0baa-4087-9b4c-913bdacf9c44,AY,5181,2024-04-01,Don't forget to fuel.,1
7b0e55b2-204c-482b-8af8-bdf2ffaccb12,AY,2579,2023-02-07,Don't forget to fuel.,1
0e4aff81-979e-4549-832a-f9044aedfd72,AY,4868,2023-09-20,Don't forget to fuel.,1
1141cccf-b0f5-4baa-8ca6-b4eabdbeb7c3,AY,3534,2024-12-12,Don't forget to fuel.,1
271ec711-bcf0-49d8-ada7-3975b7766af8,AY,5375,2023-08-23,Don't forget to fuel.,1
cd8ec2f8-13ee-4c53-9df2-1b73c03f8491,AY,9876,2023-03-27,Don't forget to fuel.,1
9f97be34-8820-42a1-ab7b-3e7a1fd6fe6d,AY,9643,2023-09-06,Don't forget to fuel.,1
11483d23-9411-4133-a00e-9d4e83ffa1fb,AY,2368,2023-03-13,Don't forget to fuel.,1
ceb158de-c537-43d1-a070-cbbe4236e118,AY,2071,2023-07-20,Don't forget to fuel.,1
7063831a-7282-4132-b5dd-eb49397eb229,AY,8601,2024-12-01,Don't forget to fuel.,1
a3935978-c68e-434d-b0d1-6fdcaed611da,AY,3166,2023-06-25,Don't forget to fuel.,1
61051efa-000d-4374-ae7d-b68dc36bf6b8,AY,7861,2024-12-04,Don't forget to fuel.,1
f634613a-21ec-447d-a064-b663c652478c,AY,0727,2024-11-06,Don't forget to fuel.,1
3a1a4b99-5c89-4cfc-b785-78a02ce8089b,AY,8390,2024-01-17,Don't forget to fuel.,1
f5bae086-9e6d-40d4-a509-29613ca42a32,AY,7183,2024-12-08,Don't forget to fuel.,1
c8c9c565-cd10-41c9-8d50-a8786fadbab4,AY,0412,2023-02-17,Don't forget to fuel.,1
bfa82195-71de-4f78-b57e-be0ae68ce6b0,AY,6829,2024-11-21,Don't forget to fuel.,1
5004e0a6-265b-4491-839e-4b145cde9648,AY,8079,2023-09-11,Don't forget to fuel.,1
1d5ee045-5e62-4789-9031-4b4cff7a690d,AY,1545,2023-07-11,Don't forget to fuel.,1
b37f8d54-2773-4e26-b846-5275c86e8336,AY,7047,2023-02-02,Don't forget to fuel.,1
e84ab4c7-11f7-4a59-a116-169bc201e2dc,AY,7044,2024-10-04,Don't forget to fuel.,1
0f3afcf6-7479-4e54-9aae-e481d40394e0,AY,0244,2023-07-20,Don't forget to fuel.,1
97e19464-4b38-40cc-9c9d-a8467b11b897,AY,5872,2024-01-29,Don't forget to fuel.,1
df237a6f-83b4-46d1-bad8-0d1de55ec03e,AY,8915,2024-03-20,Don't forget to fuel.,1
ae5466c8-a8de-4cee-8061-01c93757c18d,AY,8916,2023-12-17,Don't forget to fuel.,1
ea9fcb5b-d4ee-4493-8796-e38d5104a7a4,AY,3525,2024-06-01,Don't forget to fuel.,1
1a237d95-0002-43dd-b638-2b51abfe6210,AY,5671,2024-11-28,Don't forget to fuel.,1
1fd07612-e24a-45d7-8415-bef17eee1f3d,AY,6754,2024-08-12,Don't forget to fuel.,1
8af4fe88-b173-4b2b-aa6b-fd930f24b3f1,AY,5714,2024-02-06,Don't forget to fuel.,1
f5f14503-565c-482f-9031-f9926978b068,AY,7874,2023-11-08,Don't forget to fuel.,1
0bcbb806-29aa-4faa-86a5-9e32e00c1edb,AY,6876,2024-11-23,Don't forget to fuel.,1
f6268dd6-cde6-43f5-8bb8-f44f94fe4c01,AY,7788,2023-01-30,Don't forget to fuel.,1
8e18a938-272d-4955-9678-ffe2e30f5158,AY,9180,2024-03-19,Don't forget to fuel.,1
fcc40db5-2402-4b8b-9271-1f811edfe963,AY,0204,2024-12-06,Don't forget to fuel.,1
d8f0ac4d-4b41-4964-b64b-355acff6218c,AY,3334,2023-04-28,Don't forget to fuel.,1
f9022b61-a18f-45e2-90c1-5d909a7dd284,AY,1055,2023-07-19,Don't forget to fuel.,1
73466d86-19dd-4b4a-95fc-9715d05671c9,AY,5157,2024-09-12,Don't forget to fuel.,1
054dca4d-5d88-462a-adc2-bf0eb642c34e,AY,9688,2024-04-20,Don't forget to fuel.,1
6880192b-3f77-482c-a455-f406036a3731,AY,1785,2024-02-09,Don't forget to fuel.,1
7688228d-e05a-445a-9c19-cd458a5c7ce3,AY,6016,2024-06-02,Don't forget to fuel.,1
9216e39e-fee5-484f-b605-6a6496e38681,AY,8745,2023-03-18,Don't forget to fuel.,1
1db832f2-5f06-47cf-8b87-cb184b1f0e96,AY,8490,2023-06-03,Don't forget to fuel.,1
79110b44-4cb4-4f66-9718-b2785cd9bdf5,AY,3918,2024-04-23,Don't forget to fuel.,1
fce5e54b-dc5a-44ab-9bb6-ad031388f8bc,AY,8221,2023-10-20,Don't forget to fuel.,1
f02927d8-54a8-41bc-828b-fb52edc6c8d1,AY,1872,2024-03-29,Don't forget to fuel.,1
3efa7890-2800-43ca-9672-73e71208d71e,AY,1282,2024-09-29,Don't forget to fuel.,1
715b89d8-bb32-4bd7-bc32-22fb2c1e62af,AY,5342,2023-10-19,Don't forget to fuel.,1
e27c3782-ea26-42fe-82da-5e1c4d2e09e3,AY,6446,2024-07-08,Don't forget to fuel.,1
94babd99-e289-469c-89a7-e4826bc00206,AY,7067,2023-06-26,Don't forget to fuel.,1
cfc2315e-2a94-4bdf-a912-0fecadeff44f,AY,1498,2023-08-12,Don't forget to fuel.,1
5dc325c9-b2a9-4158-b0af-0c14c0d299b8,AY,3427,2024-04-25,Don't forget to fuel.,1
00a97c9a-1c6f-4090-a1c1-901326230c07,AY,7777,2024-06-25,Don't forget to fuel.,1
d607e99a-ca80-4f19-8edd-e15cbfc44e22,AY,0862,2023-04-19,Don't forget to fuel.,1
0a7c3a00-68d1-484e-b77d-afaa23462492,AY,1090,2024-11-21,Don't forget to fuel.,1
9db72004-6c86-4cf8-b65f-efcbdb1387fb,AY,1676,2023-01-30,Don't forget to fuel.,1
3c115140-7359-4b87-b371-2e1200efe0b7,AY,0822,2024-06-20,Don't forget to fuel.,1
1b194aeb-36c0-4967-89ba-3e0807119fec,AY,2688,2023-05-30,Don't forget to fuel.,1
f6904dc9-36fe-4781-9ac3-43089cd18fbf,AY,2575,2023-03-29,Don't forget to fuel.,1
a4660be5-8b42-4f82-b774-c726638b6b67,AY,9028,2024-12-21,Don't forget to fuel.,1
de449810-31d9-4138-8c52-6f5176374c60,AY,5771,2024-09-15,Don't forget to fuel.,1
eae72ae5-f551-4959-ad17-978c408643ca,AY,5947,2024-09-24,Don't forget to fuel.,1
8c91090e-4629-4c2d-bb65-b4a60f72124e,AY,6155,2023-12-15,Don't forget to fuel.,1
2ab1aff2-fcbc-4f14-b508-b6a7899ef834,AY,4094,2023-12-29,Don't forget to fuel.,1
d3112c95-27aa-4e92-9e99-0207ea287210,AY,4073,2023-11-01,Don't forget to fuel.,1
a738e03c-6778-4c04-a486-b6111439d577,AY,3804,2024-06-23,Don't forget to fuel.,1
24d122a4-e86e-46f4-8359-05e8566afc25,AY,6664,2023-01-12,Don't forget to fuel.,1
7277adba-6a5a-410e-a218-878552e7681e,AY,0089,2023-05-19,Don't forget to fuel.,1
1c5a9bc6-83cb-4d93-94c2-a2dc3cddc035,AY,5463,2023-11-15,Don't forget to fuel.,1
123e5b7f-9f74-4405-a21c-986f43aafb20,AY,9890,2024-10-07,Don't forget to fuel.,1
b46824df-5874-43f9-8131-4012f976a568,AY,2467,2023-01-13,Don't forget to fuel.,1
14cc7380-1643-4eaf-9770-d3c0e2c83b09,AY,2553,2024-11-13,Don't forget to fuel.,1
6af8b9f3-5f4e-4c9f-b1f0-9bb765c57a24,AY,1008,2024-04-13,Don't forget to fuel.,1
d9344e86-ddc8-4424-99e6-2da6f132f57d,AY,1068,2023-12-09,Don't forget to fuel.,1
f7126d92-6867-4604-b905-64e1a727d276,AY,0943,2023-05-15,Don't forget to fuel.,1
f07cd64b-a768-4558-b825-bcc1193a046d,AY,8077,2023-03-31,Don't forget to fuel.,1
45e507e4-0342-4936-be6d-91781061adc7,AY,5703,2023-05-21,Don't forget to fuel.,1
c0640654-2db2-4a9a-9453-13e5977a1160,AY,2963,2023-03-25,Don't forget to fuel.,1
2e3a5031-a6e9-4ee9-b3e6-58bc4354efbc,AY,4484,2023-11-11,Don't forget to fuel.,1
4976b073-5db8-49dd-ab1d-b63fd28314b2,AY,6891,2024-03-04,Don't forget to fuel.,1
b4e95841-1996-4aa1-a1cd-44cf4ca16578,AY,2909,2023-12-01,Don't forget to fuel.,1
f9adcb53-2294-417f-ae2c-f74b34433c00,AY,0668,2024-09-14,Don't forget to fuel.,1
d321baef-7a15-433f-bbe8-9743060be64f,AY,0134,2023-05-27,Don't forget to fuel.,1
3be70c77-8214-415f-8725-cad73c5065f2,AY,8861,2024-10-04,Don't forget to fuel.,1
9f947b68-ab64-41ca-88f7-85318ae5e00f,AY,2842,2024-12-29,Don't forget to fuel.,1
3723fe5b-7b87-41ee-af64-f11433d87686,AY,5482,2024-02-07,Don't forget to fuel.,1
a8a27f38-8220-4967-8f1a-47c55c96e1de,AY,9097,2024-07-16,Don't forget to fuel.,1
ceef39b5-480e-4eb8-84fc-e98aa78aeb27,AY,7978,2023-01-03,Don't forget to fuel.,1
4a51137b-b84c-4a55-bd5b-f222ef917dc9,AY,4394,2024-05-01,Don't forget to fuel.,1
3da8d7a1-b084-4761-95a4-eaaafb8c944e,AY,4172,2024-10-25,Don't forget to fuel.,1
11b8bd25-0e5a-470b-94ba-b410c3271bd7,AY,1881,2023-05-02,Don't forget to fuel.,1
16576b96-94ff-44df-aa12-5d79936a171b,AY,6987,2023-02-18,Don't forget to fuel.,1
b7e3311f-6215-4567-9488-07ffd342857d,AY,2104,2023-06-16,Don't forget to fuel.,1
1a7658a3-f12a-487e-bacc-311dc6bd70d9,AY,1295,2023-12-04,Don't forget to fuel.,1
fc75744c-4af2-4d98-9e5d-c02a396b4e0b,AY,8651,2024-04-26,Don't forget to fuel.,1
86acc7e1-b4bf-4c34-9f60-e586b6aad2dd,AY,5462,2024-03-02,Don't forget to fuel.,1
f74a1953-caba-469c-91fd-e8c402280e57,AY,1094,2023-09-28,Don't forget to fuel.,1
0143888f-9ec7-41ce-a62f-14cd61ce1b3f,AY,4114,2023-09-06,Don't forget to fuel.,1
f707da8e-32bc-48b4-9d72-e6550397e30a,AY,9732,2023-07-31,Don't forget to fuel.,1
0c841e7c-c500-4fc8-a8f3-94e53a8c10b4,AY,4526,2024-12-22,Don't forget to fuel.,1
09e18159-7f05-4bf6-b777-5d8b890b27d7,AY,1360,2024-02-14,Don't forget to fuel.,1
50ae18f9-397f-430d-aec4-a1db40348c27,AY,1511,2024-01-04,Don't forget to fuel.,1
226a4c62-705a-4507-80f1-c2dd73716ae5,AY,4974,2024-03-11,Don't forget to fuel.,1
4950548c-9c68-4839-8aee-6b531ce49f22,AY,4607,2023-05-14,Don't forget to fuel.,1
7f6ae036-53b8-455b-94d0-c5306936057e,AY,2549,2024-12-23,Don't forget to fuel.,1
f70f79fc-c943-494e-9e40-372d7722cb1a,AY,0746,2023-10-24,Don't forget to fuel.,1
c0f73219-9a53-4aaf-afe4-7e44e8292c1f,AY,3885,2023-10-21,Don't forget to fuel.,1
12c7514f-f28c-4c29-a830-acbee00900d6,AY,0048,2023-05-15,Don't forget to fuel.,1
20167f97-db3a-44bb-a8ad-08cf94e582db,AY,4855,2024-01-01,Don't forget to fuel.,1
d99493c2-dc57-416d-94a7-3ec79ab27a7d,AY,1255,2023-10-04,Don't forget to fuel.,1
fbb5262f-cc01-4c51-9949-c21e5555d034,AY,5404,2024-03-06,Don't forget to fuel.,1
1a96ad7b-57ac-4fde-8de1-784d5a3a7269,AY,7423,2023-06-07,Don't forget to fuel.,1
3253dc76-b9bb-468e-84dc-36c5b21f66d2,AY,9724,2024-03-07,Don't forget to fuel.,1
34643a5e-feab-4b90-bd0d-518a01657ffe,AY,1928,2024-09-18,Don't forget to fuel.,1
